region;city;street;latitude;longitude
Санкт-Петербург;Санкт-Петербург;Бестужевская;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Вербная;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Верхний;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Волго-Донской;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Гражданский;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Заповедная;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Ириновский;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Калинина;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Киришская;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Коломяжский;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Комсомола;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Лахта;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Менделеевская;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Минеральная;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Октябрьская;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Оптиков;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Полюстровский;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Руставели;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Свердловская;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Яхтенная;60.057140000000004;30.383179
Санкт-Петербург;Санкт-Петербург;Блока;59.939125;30.315822499999996
Санкт-Петербург;Санкт-Петербург;Дегтярный;59.939125;30.315822499999996
Санкт-Петербург;Санкт-Петербург;Диктатуры;59.939125;30.315822499999996
Санкт-Петербург;Санкт-Петербург;Лиговский;59.939125;30.315822499999996
Санкт-Петербург;Санкт-Петербург;линия;59.939125;30.315822499999996
Санкт-Петербург;Санкт-Петербург;Малый;59.939125;30.315822499999996
Санкт-Петербург;Санкт-Петербург;Обводный;59.939125;30.315822499999996
Санкт-Петербург;Санкт-Петербург;Полтавская;59.939125;30.315822499999996
Санкт-Петербург;Санкт-Петербург;Рентгена;59.939125;30.315822499999996
Санкт-Петербург;Санкт-Петербург;Тележная;59.939125;30.315822499999996
Санкт-Петербург;Санкт-Петербург;Уральская;59.939125;30.315822499999996
Санкт-Петербург;Санкт-Петербург;Фонтанки;59.939125;30.315822499999996
Санкт-Петербург;Санкт-Петербург;Шкиперский;59.939125;30.315822499999996
Санкт-Петербург;Санкт-Петербург;Александр;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Альпийский;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Берггольц;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Благодатная;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Бумажная;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Бухарестская;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Волхонское;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Ворошилова;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Гладкий;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Дальневосточн;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Двинская;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Заневский;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Заозерная;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Земская;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Киевская;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Кировский;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Корабельная;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Космонавтов;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Красноармейская;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Красное Село;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Краснопутиловская;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Кубинская;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Лени Голикова;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Ленинский;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Лифляндская;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Межевой;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Мельничная;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Металлострой;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Московский;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Московское;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Невельская;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Нефтяная;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Обуховской;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Петро-Славянка;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Понтонный;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Прогонная;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Пулковское;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Рыбацкий;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Салова;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Софийская;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Стартовая;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Стахановцев;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Стачек;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Стрельна;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Таллинское;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Фучика;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Цветочная;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Челиева;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Штурманск;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Шушары;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Якорная;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Янино;59.807219999999994;30.379514
Санкт-Петербург;Санкт-Петербург;Конная;60.009939100000004;30.11223
Санкт-Петербург;Санкт-Петербург;Конная;60.01021400000001;30.111915000000003
Санкт-Петербург;Санкт-Петербург;Верхний;60.072992000000006;30.359121999999996
Санкт-Петербург;Санкт-Петербург;Революции;59.958877;30.427421000000002
Санкт-Петербург;Санкт-Петербург;Варшавская;59.880062;30.307846
Санкт-Петербург;Санкт-Петербург;Домостроительная;60.072694999999996;30.373199
Санкт-Петербург;Санкт-Петербург;Доктора;59.959196999999996;30.348836
Санкт-Петербург;Санкт-Петербург;Поселковая;59.98163100000001;30.522840000000002
Санкт-Петербург;Санкт-Петербург;Химический;59.889945;30.288344
Санкт-Петербург;Санкт-Петербург;Фаянсовая;59.908579;30.390482000000002
Санкт-Петербург;Санкт-Петербург;Адмиралтейский;59.937734;30.309148999999998
Санкт-Петербург;Санкт-Петербург;Адмиралтейский;59.935376;30.306606
Санкт-Петербург;Санкт-Петербург;Латышских;59.929131999999996;30.458422
Санкт-Петербург;Санкт-Петербург;Советский;59.822702;30.557731
Санкт-Петербург;Санкт-Петербург;Адмиралтейский;59.937734;30.309148999999998
Санкт-Петербург;Санкт-Петербург;Невский;59.93655699999999;30.318248999999998
Санкт-Петербург;Санкт-Петербург;Домостроительная;60.072694999999996;30.373199
Санкт-Петербург;Санкт-Петербург;Бабушкина;59.894491;30.42884
Санкт-Петербург;Санкт-Петербург;Энтузиастов;59.949988;30.481212
Санкт-Петербург;Санкт-Петербург;Колпино;59.749012;30.597607
Санкт-Петербург;Санкт-Петербург;Пловдивская;59.840745;30.38087
Санкт-Петербург;Санкт-Петербург;Кронштадтское;60.023164;29.69718
Санкт-Петербург;Санкт-Петербург;Варшавская;59.880062;30.307846
Санкт-Петербург;Санкт-Петербург;конная;60.01021400000001;30.111915000000003
Санкт-Петербург;Санкт-Петербург;верхний;60.072992000000006;30.359121999999996
Санкт-Петербург;Санкт-Петербург;Конная;60.01021400000001;30.111915000000003
Санкт-Петербург;Санкт-Петербург;Верхний;60.072992000000006;30.359121999999996
Санкт-Петербург;Санкт-Петербург г,  Парголово ул. Заречная заезд  с Выборского шоссе;Выборгского;60.12615;30.227365999999996
Санкт-Петербург;Санкт-Петербург;Новочеркасский;59.938667;30.407703
Санкт-Петербург;Санкт-Петербург;Парашютная;60.035297;30.250426
Санкт-Петербург;Санкт-Петербург;Боровая;59.908168;30.341093
Санкт-Петербург;Санкт-Петербург;Тюшина;59.916622;30.350274
Санкт-Петербург;Санкт-Петербург;Сабировская;59.989364;30.282728999999996
Санкт-Петербург;Санкт-Петербург;Маршала;59.846915;30.212975
Санкт-Петербург;Санкт-Петербург;Савушкина;59.985997999999995;30.218365000000002
Санкт-Петербург;Санкт-Петербург;Маршала;59.846915;30.212975
Санкт-Петербург;Санкт-Петербург;Ручьёвская;59.994620999999995;30.45328300000001
Санкт-Петербург;Санкт-Петербург;Политехническая;59.990683;30.350453
Санкт-Петербург;Санкт-Петербург;Обводного;59.911773;30.332676
Санкт-Петербург;Санкт-Петербург;Савушкина;59.985997999999995;30.218365000000002
Санкт-Петербург;Санкт-Петербург;Дворцовая;59.938888;30.31523
Санкт-Петербург;Санкт-Петербург;Лахтинский;59.98868;30.175713000000002
Санкт-Петербург;Санкт-Петербург;Рентгена;59.963119999999996;30.317314
Санкт-Петербург;Санкт-Петербург;Большой;59.980844;30.282828000000002
Санкт-Петербург;Санкт-Петербург;Косыгина;59.94083000000001;30.456176
Санкт-Петербург;Санкт-Петербург;Лахтинский;59.98868;30.175713000000002
Санкт-Петербург;Санкт-Петербург;Правленская;59.881299;29.910387
Санкт-Петербург;Санкт-Петербург;Косыгина;59.94083000000001;30.456176
Санкт-Петербург;Санкт-Петербург;Зеленков;59.971159;30.338155
Санкт-Петербург;Санкт-Петербург;Горское;60.097896999999996;30.243158
Санкт-Петербург;Санкт-Петербург;Шкапина;59.903841;30.291425
Санкт-Петербург;Санкт-Петербург;Литейный;59.93404200000001;30.347615
Санкт-Петербург;Санкт-Петербург;Большая;59.931782999999996;30.306256
Санкт-Петербург;Санкт-Петербург;Добровольцев;59.836925;30.166406
Санкт-Петербург;Санкт-Петербург;Косыгина;59.94083000000001;30.456176
Санкт-Петербург;Санкт-Петербург;Савушкина;59.98358100000001;30.224671
Санкт-Петербург;Санкт-Петербург;Медиков;59.972893000000006;30.314601
Санкт-Петербург;Санкт-Петербург;Христиновский;60.01730600000001;30.623765999999996
Санкт-Петербург;Санкт-Петербург;Рентгена;59.963119999999996;30.317314
Санкт-Петербург;Санкт-Петербург;Форт;59.995314;29.700702000000003
Санкт-Петербург;Санкт-Петербург;Рентгена;59.963119999999996;30.317314
Санкт-Петербург;Санкт-Петербург г,  Парголово ул. Заречная заезд  с Выборского шоссе;Парголово;60.12615;30.227365999999996
Санкт-Петербург;Санкт-Петербург;Мурманское;59.89;30.68
Санкт-Петербург;Санкт-Петербург;Рентгенна;59.963119999999996;30.317314
Санкт-Петербург;Санкт-Петербург;Выборгское;60.05042099999999;30.311179
Санкт-Петербург;Санкт-Петербург;Энгельса;60.05155300000001;30.334248
Санкт-Петербург;Санкт-Петербург;Культуры;60.051163;30.380160999999998
Санкт-Петербург;Санкт-Петербург;Ленина;59.94019755;30.0906897
Санкт-Петербург;Санкт-Петербург;Промышленная;59.897965;30.2697411
Санкт-Петербург;Санкт-Петербург;Витебский;59.7923706;30.3926689
Санкт-Петербург;Санкт-Петербург;Большевиков;59.9005186;30.4860987
Санкт-Петербург;Санкт-Петербург;Петергофское;59.8492819;30.144090500000004
Санкт-Петербург;Санкт-Петербург;Белоостровская;59.9868389;30.3121317
Санкт-Петербург;Санкт-Петербург;Гагарина;59.849811;30.3392109
Санкт-Петербург;Санкт-Петербург;Кондратьевский;59.957507799999995;30.3761249
Санкт-Петербург;Санкт-Петербург;Пушкинская;59.93112650000001;30.3576067
Санкт-Петербург;Санкт-Петербург;Монетная;59.9629851;30.3215893
Санкт-Петербург;Санкт-Петербург;ЗСД;59.89923125;30.227254600000002
Санкт-Петербург;Санкт-Петербург;Наставников;59.94652900000001;30.491538
Санкт-Петербург;Санкт-Петербург;Гапсальская;59.91231460000001;30.2573478
Санкт-Петербург;Санкт-Петербург;Почтамтская;59.933017299999996;30.304481199999998
Санкт-Петербург;Санкт-Петербург;Смолячкова;59.970446499999994;30.338904
Санкт-Петербург;Санкт-Петербург;Дорожная;59.776277;30.695142600000004
Санкт-Петербург;Санкт-Петербург;Пироговская;59.9640964;30.3380934
Санкт-Петербург;Санкт-Петербург;Галерная;59.93458070000001;30.29906985
Санкт-Петербург;Санкт-Петербург;Исполкомская;59.9293746;30.3833262
Санкт-Петербург;Санкт-Петербург;Карпатская;59.83871275;30.4286257
Санкт-Петербург;Санкт-Петербург;Пражская;59.8633129;30.403933000000002
Санкт-Петербург;Санкт-Петербург;Славы;59.862387;30.4034762
Санкт-Петербург;Санкт-Петербург;Ланское;59.99770005;30.32789960000001
Санкт-Петербург;Санкт-Петербург;Запорожская;59.849566;30.462934999999998
Санкт-Петербург;Санкт-Петербург;Грузовой;59.84180765;30.44567165